p,rho,num.samples,alt.hyp,Method,Type,Prob
0.8,0,3000,2,BH,FNR,0.5451143451143451
0.8,0,3000,2,Lfdr,FDR,0.04702627939142462
0.8,0,3000,2,Lfdr,FNR,0.14054054054054055
0.8,0,3000,2,adaptBH,FNR,0.16216216216216217
0.8,0,3000,2,adaptBH,FDR,0.04411764705882353
0.8,0,3000,2,Bonf,FNR,0.987941787941788
0.8,0,3000,2,Bonf,FDR,0
0.8,0,3000,2,None,FNR,0.37422037422037424
0.8,0,3000,2,None,FDR,0.022727272727272728
0.8,0.2,3000,2,BH,FDR,0.002466091245376079
0.8,0.2,3000,2,BH,FNR,0.6665292662819456
0.8,0.2,3000,2,Lfdr,FDR,0.030064070970921637
0.8,0.2,3000,2,Lfdr,FNR,0.18878812860676009
0.8,0.2,3000,2,adaptBH,FNR,0.23124484748557295
0.8,0.2,3000,2,adaptBH,FDR,0.024071166928309785
0.8,0.2,3000,2,Bonf,FNR,0.9929925803792251
0.8,0.2,3000,2,Bonf,FDR,0
0.8,0.2,3000,2,None,FNR,0.4233305853256389
0.8,0.2,3000,2,None,FDR,0.010608203677510608
0.8,0.4,3000,2,BH,FDR,0.00632183908045977
0.8,0.4,3000,2,BH,FNR,0.28701030927835053
0.8,0.4,3000,2,Lfdr,FDR,0.08333333333333333
0.8,0.4,3000,2,Lfdr,FNR,0.015670103092783504
0.8,0.4,3000,2,adaptBH,FNR,0.0053608247422680414
0.8,0.4,3000,2,adaptBH,FDR,0.11160220994475138
0.8,0.4,3000,2,Bonf,FNR,0.9929896907216494
0.8,0.4,3000,2,Bonf,FDR,0
0.8,0.4,3000,2,None,FNR,0.18391752577319587
0.8,0.4,3000,2,None,FDR,0.011488511488511488
0.8,0.6000000000000001,3000,2,BH,FDR,0
0.8,0.6000000000000001,3000,2,BH,FNR,1
0.8,0.6000000000000001,3000,2,Lfdr,FDR,7.374631268436578e-4
0.8,0.6000000000000001,3000,2,Lfdr,FNR,0.42923336141533275
0.8,0.6000000000000001,3000,2,adaptBH,FNR,0.7881213142375737
0.8,0.6000000000000001,3000,2,adaptBH,FDR,0
0.8,0.6000000000000001,3000,2,Bonf,FNR,1
0.8,0.6000000000000001,3000,2,Bonf,FDR,0
0.8,0.6000000000000001,3000,2,None,FNR,0.6179443976411121
0.8,0.6000000000000001,3000,2,None,FDR,0
0.8,0.8,3000,2,BH,FDR,0
0.8,0.8,3000,2,BH,FNR,1
0.8,0.8,3000,2,Lfdr,FDR,0
0.8,0.8,3000,2,Lfdr,FNR,0.9966666666666667
0.8,0.8,3000,2,adaptBH,FNR,1
0.8,0.8,3000,2,adaptBH,FDR,0
0.8,0.8,3000,2,Bonf,FNR,1
0.8,0.8,3000,2,Bonf,FDR,0
0.8,0.8,3000,2,None,FNR,0.9966666666666667
0.8,0.8,3000,2,None,FDR,0
0.8,0,3000,2,BH,FDR,0.010398613518197574
0.8,0,3000,2,BH,FNR,0.5223755750731911
0.8,0,3000,2,Lfdr,FDR,0.04737810487580497
0.8,0,3000,2,Lfdr,FNR,0.13383521539104978
0.8,0,3000,2,adaptBH,FNR,0.1752404851526558
0.8,0,3000,2,adaptBH,FDR,0.03804878048780488
0.8,0,3000,2,Bonf,FNR,0.9849435382685069
0.8,0,3000,2,Bonf,FDR,0
0.8,0,3000,2,None,FNR,0.3546633207862819
0.8,0,3000,2,None,FDR,0.0165710643722116
0.8,0.2,3000,2,BH,FDR,0.0015384615384615385
0.8,0.2,3000,2,BH,FNR,0.7255813953488373
0.8,0.2,3000,2,Lfdr,FDR,0.026771653543307086
0.8,0.2,3000,2,Lfdr,FNR,0.2160676532769556
0.8,0.2,3000,2,adaptBH,FNR,0.29936575052854125
0.8,0.2,3000,2,adaptBH,FDR,0.016033254156769598
0.8,0.2,3000,2,Bonf,FNR,0.9966173361522199
0.8,0.2,3000,2,Bonf,FDR,0
0.8,0.2,3000,2,None,FNR,0.4431289640591966
0.8,0.2,3000,2,None,FDR,0.006787330316742082
0.8,0.4,3000,2,BH,FDR,0.00926497838171711
0.8,0.4,3000,2,BH,FNR,0.32774518021793797
0.8,0.4,3000,2,Lfdr,FDR,0.07560684440907282
0.8,0.4,3000,2,Lfdr,FNR,0.026404023470243086
0.8,0.4,3000,2,adaptBH,FNR,0.011316010058675607
0.8,0.4,3000,2,adaptBH,FDR,0.10270064663370103
0.8,0.4,3000,2,Bonf,FNR,0.9882648784576697
0.8,0.4,3000,2,Bonf,FDR,0
0.8,0.4,3000,2,None,FNR,0.2225481978206203
0.8,0.4,3000,2,None,FDR,0.013822434875066455
0.8,0.6000000000000001,3000,2,BH,FDR,0
0.8,0.6000000000000001,3000,2,BH,FNR,1
0.8,0.6000000000000001,3000,2,Lfdr,FDR,0
0.8,0.6000000000000001,3000,2,Lfdr,FNR,0.7893643539675945
0.8,0.6000000000000001,3000,2,adaptBH,FNR,1
0.8,0.6000000000000001,3000,2,adaptBH,FDR,0
0.8,0.6000000000000001,3000,2,Bonf,FNR,1
0.8,0.6000000000000001,3000,2,Bonf,FDR,0
0.8,0.6000000000000001,3000,2,None,FNR,0.8520980473618612
0.8,0.6000000000000001,3000,2,None,FDR,0
0.8,0.8,3000,2,BH,FDR,0
0.8,0.8,3000,2,BH,FNR,0.36807002917882453
0.8,0.8,3000,2,Lfdr,FDR,0.04538216560509554
0.8,0.8,3000,2,Lfdr,FNR,4.1684035014589413e-4
0.8,0.8,3000,2,adaptBH,FNR,0.0012505210504376823
0.8,0.8,3000,2,adaptBH,FDR,0.028779894608836645
0.8,0.8,3000,2,Bonf,FNR,1
0.8,0.8,3000,2,Bonf,FDR,0
0.8,0.8,3000,2,None,FNR,0.14672780325135473
0.8,0.8,3000,2,None,FDR,0
0.8,0,3000,2,BH,FDR,0.008181818181818182
0.8,0,3000,2,BH,FNR,0.5457951706910907
0.8,0,3000,2,Lfdr,FDR,0.04829806807727691
0.8,0,3000,2,Lfdr,FNR,0.13863447127393838
0.8,0,3000,2,adaptBH,FNR,0.16694421315570357
0.8,0,3000,2,adaptBH,FDR,0.044412607449856735
0.8,0,3000,2,Bonf,FNR,0.9858451290591174
0.8,0,3000,2,Bonf,FDR,0
0.8,0,3000,2,None,FNR,0.3659450457951707
0.8,0,3000,2,None,FDR,0.018052869116698903
0.8,0.2,3000,2,BH,FDR,0.001567398119122257
0.8,0.2,3000,2,BH,FNR,0.7354651162790697
0.8,0.2,3000,2,Lfdr,FDR,0.01627296587926509
0.8,0.2,3000,2,Lfdr,FNR,0.2217607973421927
0.8,0.2,3000,2,adaptBH,FNR,0.3185215946843854
0.8,0.2,3000,2,adaptBH,FDR,0.012040939193257074
0.8,0.2,3000,2,Bonf,FNR,0.9962624584717608
0.8,0.2,3000,2,Bonf,FDR,0
0.8,0.2,3000,2,None,FNR,0.4539036544850498
0.8,0.2,3000,2,None,FDR,0.00529500756429652
0.8,0.4,3000,2,BH,FDR,0.0019646365422396855
0.8,0.4,3000,2,BH,FNR,0.7878914405010439
0.8,0.4,3000,2,Lfdr,FDR,0.010692464358452138
0.8,0.4,3000,2,Lfdr,FNR,0.18872651356993736
0.8,0.4,3000,2,adaptBH,FNR,0.23757828810020876
0.8,0.4,3000,2,adaptBH,FDR,0.008686210640608035
0.8,0.4,3000,2,Bonf,FNR,1
0.8,0.4,3000,2,Bonf,FDR,0
0.8,0.4,3000,2,None,FNR,0.4292275574112735
0.8,0.4,3000,2,None,FDR,0.0014609203798392988
0.8,0.6000000000000001,3000,2,BH,FDR,0
0.8,0.6000000000000001,3000,2,BH,FNR,1
0.8,0.6000000000000001,3000,2,Lfdr,FDR,0
0.8,0.6000000000000001,3000,2,Lfdr,FNR,0.9034941763727121
0.8,0.6000000000000001,3000,2,adaptBH,FNR,1
0.8,0.6000000000000001,3000,2,adaptBH,FDR,0
0.8,0.6000000000000001,3000,2,Bonf,FNR,1
0.8,0.6000000000000001,3000,2,Bonf,FDR,0
0.8,0.6000000000000001,3000,2,None,FNR,0.9280366056572379
0.8,0.6000000000000001,3000,2,None,FDR,0
0.8,0.8,3000,2,BH,FDR,0
0.8,0.8,3000,2,BH,FNR,1
0.8,0.8,3000,2,Lfdr,FDR,0
0.8,0.8,3000,2,Lfdr,FNR,0.13910870470637235
0.8,0.8,3000,2,adaptBH,FNR,0.06788837984173261
0.8,0.8,3000,2,adaptBH,FDR,0
0.8,0.8,3000,2,Bonf,FNR,1
0.8,0.8,3000,2,Bonf,FDR,0
0.8,0.8,3000,2,None,FNR,0.3935860058309038
0.8,0.8,3000,2,None,FDR,0
0.8,0,3000,2,BH,FDR,0.008411214953271028
0.8,0,3000,2,BH,FNR,0.5560669456066946
0.8,0,3000,2,Lfdr,FDR,0.04918793503480278
0.8,0,3000,2,Lfdr,FNR,0.14267782426778242
0.8,0,3000,2,adaptBH,FNR,0.1799163179916318
0.8,0,3000,2,adaptBH,FDR,0.03968642822146007
0.8,0,3000,2,Bonf,FNR,0.9824267782426779
0.8,0,3000,2,Bonf,FDR,0
0.8,0,3000,2,None,FNR,0.3694560669456067
0.8,0,3000,2,None,FDR,0.017601043024771838
0.8,0.2,3000,2,BH,FDR,0.007047768206734534
0.8,0.2,3000,2,BH,FNR,0.46202800169707253
0.8,0.2,3000,2,Lfdr,FDR,0.05465675557498907
0.8,0.2,3000,2,Lfdr,FNR,0.08273228680526093
0.8,0.2,3000,2,adaptBH,FNR,0.08527789563003818
0.8,0.2,3000,2,adaptBH,FDR,0.053555750658472345
0.8,0.2,3000,2,Bonf,FNR,0.9881204921510395
0.8,0.2,3000,2,Bonf,FDR,0
0.8,0.2,3000,2,None,FNR,0.30420025456088245
0.8,0.2,3000,2,None,FDR,0.016786570743405275
0.8,0.4,3000,2,BH,FDR,0.026401111625752663
0.8,0.4,3000,2,BH,FNR,0.11865828092243187
0.8,0.4,3000,2,Lfdr,FDR,0.15365507452093682
0.8,0.4,3000,2,Lfdr,FNR,0
0.8,0.4,3000,2,adaptBH,FNR,0
0.8,0.4,3000,2,adaptBH,FDR,0.19885791064830366
0.8,0.4,3000,2,Bonf,FNR,0.9651991614255765
0.8,0.4,3000,2,Bonf,FDR,0
0.8,0.4,3000,2,None,FNR,0.08134171907756814
0.8,0.4,3000,2,None,FDR,0.03522677234698371
0.8,0.6000000000000001,3000,2,BH,FDR,0
0.8,0.6000000000000001,3000,2,BH,FNR,1
0.8,0.6000000000000001,3000,2,Lfdr,FDR,0
0.8,0.6000000000000001,3000,2,Lfdr,FNR,0.5909856781802865
0.8,0.6000000000000001,3000,2,adaptBH,FNR,1
0.8,0.6000000000000001,3000,2,adaptBH,FDR,0
0.8,0.6000000000000001,3000,2,Bonf,FNR,1
0.8,0.6000000000000001,3000,2,Bonf,FDR,0
0.8,0.6000000000000001,3000,2,None,FNR,0.7219882055602359
0.8,0.6000000000000001,3000,2,None,FDR,0
0.8,0.8,3000,2,BH,FDR,0
0.8,0.8,3000,2,BH,FNR,1
0.8,0.8,3000,2,Lfdr,FDR,0
0.8,0.8,3000,2,Lfdr,FNR,0.9066501445683601
0.8,0.8,3000,2,adaptBH,FNR,1
0.8,0.8,3000,2,adaptBH,FDR,0
0.8,0.8,3000,2,Bonf,FNR,1
0.8,0.8,3000,2,Bonf,FDR,0
0.8,0.8,3000,2,None,FNR,0.9285419248244527
0.8,0.8,3000,2,None,FDR,0
0.8,0,3500,2,BH,FDR,0.012139605462822459
0.8,0,3500,2,BH,FNR,0.5223771093176816
0.8,0,3500,2,Lfdr,FDR,0.054086538461538464
0.8,0,3500,2,Lfdr,FNR,0.1338958180484226
0.8,0,3500,2,adaptBH,FNR,0.19258987527512839
0.8,0,3500,2,adaptBH,FDR,0.04054054054054054
0.8,0,3500,2,Bonf,FNR,0.9827586206896551
0.8,0,3500,2,Bonf,FDR,0
0.8,0,3500,2,None,FNR,0.35509904622157007
0.8,0,3500,2,None,FDR,0.020066889632107024
0.8,0.2,3500,2,BH,FDR,0
0.8,0.2,3500,2,BH,FNR,0.8832684824902723
0.8,0.2,3500,2,Lfdr,FDR,0.009693053311793215
0.8,0.2,3500,2,Lfdr,FNR,0.3494870887866997
0.8,0.2,3500,2,adaptBH,FNR,0.5203395825963919
0.8,0.2,3500,2,adaptBH,FDR,0.0036737692872887582
0.8,0.2,3500,2,Bonf,FNR,1
0.8,0.2,3500,2,Bonf,FDR,0
0.8,0.2,3500,2,None,FNR,0.5588963565617262
0.8,0.2,3500,2,None,FDR,0.0024
0.8,0.4,3500,2,BH,FDR,0.01456953642384106
0.8,0.4,3500,2,BH,FNR,0.20512820512820512
0.8,0.4,3500,2,Lfdr,FDR,0.11417697431018078
0.8,0.4,3500,2,Lfdr,FNR,0.005341880341880342
0.8,0.4,3500,2,adaptBH,FNR,3.5612535612535614e-4
0.8,0.4,3500,2,adaptBH,FDR,0.16208955223880597
0.8,0.4,3500,2,Bonf,FNR,0.9871794871794872
0.8,0.4,3500,2,Bonf,FDR,0
0.8,0.4,3500,2,None,FNR,0.1363960113960114
0.8,0.4,3500,2,None,FDR,0.02610441767068273
0.8,0.6000000000000001,3500,2,BH,FDR,0.010030864197530864
0.8,0.6000000000000001,3500,2,BH,FNR,0.07062658457080769
0.8,0.6000000000000001,3500,2,Lfdr,FDR,0.15951293759512938
0.8,0.6000000000000001,3500,2,Lfdr,FNR,0
0.8,0.6000000000000001,3500,2,adaptBH,FNR,0
0.8,0.6000000000000001,3500,2,adaptBH,FDR,0.20978820835718373
0.8,0.6000000000000001,3500,2,Bonf,FNR,0.9945671858022456
0.8,0.6000000000000001,3500,2,Bonf,FDR,0
0.8,0.6000000000000001,3500,2,None,FNR,0.04672220210068816
0.8,0.6000000000000001,3500,2,None,FDR,0.017543859649122806
0.8,0.8,3500,2,BH,FDR,0
0.8,0.8,3500,2,BH,FNR,1
0.8,0.8,3500,2,Lfdr,FDR,0
0.8,0.8,3500,2,Lfdr,FNR,0.2308518253400143
0.8,0.8,3500,2,adaptBH,FNR,0.14030064423765212
0.8,0.8,3500,2,adaptBH,FDR,0
0.8,0.8,3500,2,Bonf,FNR,1
0.8,0.8,3500,2,Bonf,FDR,0
0.8,0.8,3500,2,None,FNR,0.4681460272011453
0.8,0.8,3500,2,None,FDR,0
0.8,0,3500,2,BH,FDR,0.011177347242921014
0.8,0,3500,2,BH,FNR,0.5287642045454546
0.8,0,3500,2,Lfdr,FDR,0.05179127725856698
0.8,0,3500,2,Lfdr,FNR,0.13529829545454544
0.8,0,3500,2,adaptBH,FNR,0.1512784090909091
0.8,0,3500,2,adaptBH,FDR,0.04590818363273453
0.8,0,3500,2,Bonf,FNR,0.9886363636363636
0.8,0,3500,2,Bonf,FDR,0
0.8,0,3500,2,None,FNR,0.35795454545454547
0.8,0,3500,2,None,FDR,0.02005420054200542
0.8,0.2,3500,2,BH,FDR,0
0.8,0.2,3500,2,BH,FNR,0.8973993587459922
0.8,0.2,3500,2,Lfdr,FDR,0.011956521739130435
0.8,0.2,3500,2,Lfdr,FNR,0.3523334520840755
0.8,0.2,3500,2,adaptBH,FNR,0.5418596366227288
0.8,0.2,3500,2,adaptBH,FDR,0.005413766434648105
0.8,0.2,3500,2,Bonf,FNR,0.9978624866405416
0.8,0.2,3500,2,Bonf,FDR,0
0.8,0.2,3500,2,None,FNR,0.5571784823655148
0.8,0.2,3500,2,None,FDR,0.0056
0.8,0.4,3500,2,BH,FDR,0.004402054292002935
0.8,0.4,3500,2,BH,FNR,0.5130965195550772
0.8,0.4,3500,2,Lfdr,FDR,0.034213462253625884
0.8,0.4,3500,2,Lfdr,FNR,0.06817366343738787
0.8,0.4,3500,2,adaptBH,FNR,0.0581270182992465
0.8,0.4,3500,2,adaptBH,FDR,0.03916544655929722
0.8,0.4,3500,2,Bonf,FNR,0.9974883387154646
0.8,0.4,3500,2,Bonf,FDR,0
0.8,0.4,3500,2,None,FNR,0.30534625044851094
0.8,0.4,3500,2,None,FDR,0.00819672131147541
0.8,0.6000000000000001,3500,2,BH,FDR,0
0.8,0.6000000000000001,3500,2,BH,FNR,1
0.8,0.6000000000000001,3500,2,Lfdr,FDR,0
0.8,0.6000000000000001,3500,2,Lfdr,FNR,0.951974386339381
0.8,0.6000000000000001,3500,2,adaptBH,FNR,1
0.8,0.6000000000000001,3500,2,adaptBH,FDR,0
0.8,0.6000000000000001,3500,2,Bonf,FNR,1
0.8,0.6000000000000001,3500,2,Bonf,FDR,0
0.8,0.6000000000000001,3500,2,None,FNR,0.9658484525080042
0.8,0.6000000000000001,3500,2,None,FDR,0
0.8,0.8,3500,2,BH,FDR,0
0.8,0.8,3500,2,BH,FNR,1
0.8,0.8,3500,2,Lfdr,FDR,0.018150087260034906
0.8,0.8,3500,2,Lfdr,FNR,0.001065340909090909
0.8,0.8,3500,2,adaptBH,FNR,0.004616477272727273
0.8,0.8,3500,2,adaptBH,FDR,0.010589481115425344
0.8,0.8,3500,2,Bonf,FNR,1
0.8,0.8,3500,2,Bonf,FDR,0
0.8,0.8,3500,2,None,FNR,0.22017045454545456
0.8,0.8,3500,2,None,FDR,4.551661356395084e-4
0.8,0,3500,2,BH,FDR,0.010814708002883922
0.8,0,3500,2,BH,FNR,0.509474436896675
0.8,0,3500,2,Lfdr,FDR,0.05151864667435602
0.8,0,3500,2,Lfdr,FNR,0.11798355380765105
0.8,0,3500,2,adaptBH,FNR,0.1322845906328209
0.8,0,3500,2,adaptBH,FDR,0.050840829096597574
0.8,0,3500,2,Bonf,FNR,0.9835538076510547
0.8,0,3500,2,Bonf,FDR,0
0.8,0,3500,2,None,FNR,0.34894529853414374
0.8,0,3500,2,None,FDR,0.02201933404940924
0.8,0.2,3500,2,BH,FDR,0.007125890736342043
0.8,0.2,3500,2,BH,FNR,0.4034962540135569
0.8,0.2,3500,2,Lfdr,FDR,0.05991440798858773
0.8,0.2,3500,2,Lfdr,FNR,0.05957902247591866
0.8,0.2,3500,2,adaptBH,FNR,0.060649304316803425
0.8,0.2,3500,2,adaptBH,FDR,0.05897069335239457
0.8,0.2,3500,2,Bonf,FNR,0.9878701391366393
0.8,0.2,3500,2,Bonf,FDR,0
0.8,0.2,3500,2,None,FNR,0.2729218694256154
0.8,0.2,3500,2,None,FDR,0.014029995162070633
0.8,0.4,3500,2,BH,FDR,0
0.8,0.4,3500,2,BH,FNR,0.9950106913756237
0.8,0.4,3500,2,Lfdr,FDR,0.005418422636965683
0.8,0.4,3500,2,Lfdr,FNR,0.4112615823235923
0.8,0.4,3500,2,adaptBH,FNR,0.6500356379187455
0.8,0.4,3500,2,adaptBH,FDR,0
0.8,0.4,3500,2,Bonf,FNR,0.9985744832501782
0.8,0.4,3500,2,Bonf,FDR,0
0.8,0.4,3500,2,None,FNR,0.6012116892373486
0.8,0.4,3500,2,None,FDR,8.928571428571428e-4
0.8,0.6000000000000001,3500,2,BH,FDR,0
0.8,0.6000000000000001,3500,2,BH,FNR,1
0.8,0.6000000000000001,3500,2,Lfdr,FDR,0
0.8,0.6000000000000001,3500,2,Lfdr,FNR,0.5161174785100286
0.8,0.6000000000000001,3500,2,adaptBH,FNR,1
0.8,0.6000000000000001,3500,2,adaptBH,FDR,0
0.8,0.6000000000000001,3500,2,Bonf,FNR,1
0.8,0.6000000000000001,3500,2,Bonf,FDR,0
0.8,0.6000000000000001,3500,2,None,FNR,0.6751432664756447
0.8,0.6000000000000001,3500,2,None,FDR,0
0.8,0.8,3500,2,BH,FDR,0.0017992083483267362
0.8,0.8,3500,2,BH,FNR,0.012811387900355872
0.8,0.8,3500,2,Lfdr,FDR,0.15767386091127097
0.8,0.8,3500,2,Lfdr,FNR,0
0.8,0.8,3500,2,adaptBH,FNR,0
0.8,0.8,3500,2,adaptBH,FDR,0.19714285714285715
0.8,0.8,3500,2,Bonf,FNR,0.999288256227758
0.8,0.8,3500,2,Bonf,FDR,0
0.8,0.8,3500,2,None,FNR,0.006405693950177936
0.8,0.8,3500,2,None,FDR,0.004634581105169341
0.8,0,3500,2,BH,FDR,0.007127583749109052
0.8,0,3500,2,BH,FNR,0.5093342726312081
0.8,0,3500,2,Lfdr,FDR,0.048970073843762146
0.8,0,3500,2,Lfdr,FNR,0.13807678760126804
0.8,0,3500,2,adaptBH,FNR,0.16414230362803806
0.8,0,3500,2,adaptBH,FDR,0.04430124848973017
0.8,0,3500,2,Bonf,FNR,0.9876717153927439
0.8,0,3500,2,Bonf,FDR,0
0.8,0,3500,2,None,FNR,0.3543501232828461
0.8,0,3500,2,None,FDR,0.015574650912996778
0.8,0.2,3500,2,BH,FDR,0.03359601824968893
0.8,0.2,3500,2,BH,FNR,0.1642754662840746
0.8,0.2,3500,2,Lfdr,FDR,0.14122373300370827
0.8,0.2,3500,2,Lfdr,FNR,0.0032281205164992827
0.8,0.2,3500,2,adaptBH,FNR,3.586800573888092e-4
0.8,0.2,3500,2,adaptBH,FDR,0.164568345323741
0.8,0.2,3500,2,Bonf,FNR,0.9494261119081779
0.8,0.2,3500,2,Bonf,FDR,0
0.8,0.2,3500,2,None,FNR,0.1251793400286944
0.8,0.2,3500,2,None,FDR,0.04390435123480988
0.8,0.4,3500,2,BH,FDR,0.017035775127768313
0.8,0.4,3500,2,BH,FNR,0.17923186344238975
0.8,0.4,3500,2,Lfdr,FDR,0.12276855621672408
0.8,0.4,3500,2,Lfdr,FNR,0.0039118065433854906
0.8,0.4,3500,2,adaptBH,FNR,3.5561877667140827e-4
0.8,0.4,3500,2,adaptBH,FDR,0.15049864007252947
0.8,0.4,3500,2,Bonf,FNR,0.984352773826458
0.8,0.4,3500,2,Bonf,FDR,0
0.8,0.4,3500,2,None,FNR,0.12766714082503555
0.8,0.4,3500,2,None,FDR,0.02153968887116075
0.8,0.6000000000000001,3500,2,BH,FDR,0.026792179580014484
0.8,0.6000000000000001,3500,2,BH,FNR,0.030303030303030304
0.8,0.6000000000000001,3500,2,Lfdr,FDR,0.1830238726790451
0.8,0.6000000000000001,3500,2,Lfdr,FNR,0
0.8,0.6000000000000001,3500,2,adaptBH,FNR,0
0.8,0.6000000000000001,3500,2,adaptBH,FDR,0.208
0.8,0.6000000000000001,3500,2,Bonf,FNR,0.9736652236652237
0.8,0.6000000000000001,3500,2,Bonf,FDR,0
0.8,0.6000000000000001,3500,2,None,FNR,0.021645021645021644
0.8,0.6000000000000001,3500,2,None,FDR,0.032119914346895075
0.8,0.8,3500,2,BH,FDR,0
0.8,0.8,3500,2,BH,FNR,0.104638619201726
0.8,0.8,3500,2,Lfdr,FDR,0.09707792207792208
0.8,0.8,3500,2,Lfdr,FNR,0
0.8,0.8,3500,2,adaptBH,FNR,0
0.8,0.8,3500,2,adaptBH,FDR,0.1557377049180328
0.8,0.8,3500,2,Bonf,FNR,1
0.8,0.8,3500,2,Bonf,FDR,0
0.8,0.8,3500,2,None,FNR,0.05106076950737145
0.8,0.8,3500,2,None,FDR,7.572889057175312e-4
0.8,0,3500,2,BH,FDR,0.01424287856071964
0.8,0,3500,2,BH,FNR,0.5250993138317082
0.8,0,3500,2,Lfdr,FDR,0.05288270377733598
0.8,0,3500,2,Lfdr,FNR,0.13976164680390032
0.8,0,3500,2,adaptBH,FNR,0.18273745034308414
0.8,0,3500,2,adaptBH,FDR,0.04393747359526827
0.8,0,3500,2,Bonf,FNR,0.9830263633080535
0.8,0,3500,2,Bonf,FDR,0
0.8,0,3500,2,None,FNR,0.35752979414951247
0.8,0,3500,2,None,FDR,0.02145214521452145
0.8,0.2,3500,2,BH,FDR,0.006524317912218268
0.8,0.2,3500,2,BH,FNR,0.38979963570127507
0.8,0.2,3500,2,Lfdr,FDR,0.0719656283566058
0.8,0.2,3500,2,Lfdr,FNR,0.05573770491803279
0.8,0.2,3500,2,adaptBH,FNR,0.05901639344262295
0.8,0.2,3500,2,adaptBH,FDR,0.06952449567723343
0.8,0.2,3500,2,Bonf,FNR,0.9883424408014572
0.8,0.2,3500,2,Bonf,FDR,0
0.8,0.2,3500,2,None,FNR,0.2597449908925319
0.8,0.2,3500,2,None,FDR,0.015026660203587009
0.8,0.4,3500,2,BH,FDR,0
0.8,0.4,3500,2,BH,FNR,1
0.8,0.4,3500,2,Lfdr,FDR,0.0020215633423180594
0.8,0.4,3500,2,Lfdr,FNR,0.4776014109347443
0.8,0.4,3500,2,adaptBH,FNR,0.8211640211640212
0.8,0.4,3500,2,adaptBH,FDR,0
0.8,0.4,3500,2,Bonf,FNR,1
0.8,0.4,3500,2,Bonf,FDR,0
0.8,0.4,3500,2,None,FNR,0.6525573192239859
0.8,0.4,3500,2,None,FDR,0.002026342451874367
0.8,0.6000000000000001,3500,2,BH,FDR,0
0.8,0.6000000000000001,3500,2,BH,FNR,1
0.8,0.6000000000000001,3500,2,Lfdr,FDR,0
0.8,0.6000000000000001,3500,2,Lfdr,FNR,0.909479686386315
0.8,0.6000000000000001,3500,2,adaptBH,FNR,1
0.8,0.6000000000000001,3500,2,adaptBH,FDR,0
